"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"99400182717","Punt Verd Mòbil *Sao Paulo-Posoltega","#","C","São Paulo","18","18","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.43884","2.198433","433035.808","4587784.313","433127.763","4587985.301","","","","01/01","31/12","1111101","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400182717","Punt Verd Mòbil *Sao Paulo-Posoltega","#","C","São Paulo","18","18","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.43884","2.198433","433035.808","4587784.313","433127.763","4587985.301","","","","01/01","31/12","1111101","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400182718","Punt Verd Mòbil *Rambla Prim-Guipúscoa","#","Rbla","Guipúscoa","146","146","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.421823","2.204727","433544.274","4585890.336","433636.234","4586091.307","","","","01/01","31/12","1111011","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400182718","Punt Verd Mòbil *Rambla Prim-Guipúscoa","#","Rbla","Guipúscoa","146","146","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.421823","2.204727","433544.274","4585890.336","433636.234","4586091.307","","","","01/01","31/12","1111011","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400182720","Punt Verd Mòbil *Mercat Sant Martí","#","C","Andrade","222","222","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.418853","2.205148","433576.424","4585560.274","433668.384","4585761.242","","","","01/01","31/12","1111101","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400182720","Punt Verd Mòbil *Mercat Sant Martí","#","C","Andrade","222","222","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.418853","2.205148","433576.424","4585560.274","433668.384","4585761.242","","","","01/01","31/12","1111101","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400182721","Punt Verd Mòbil *Marina - Almogàvers","#","Av","Meridiana","27","29","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.394267","2.186579","431999.001","4582845.151","432090.948","4583046.093","","","","01/01","31/12","1110111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400182721","Punt Verd Mòbil *Marina - Almogàvers","#","Av","Meridiana","27","29","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.394267","2.186579","431999.001","4582845.151","432090.948","4583046.093","","","","01/01","31/12","1110111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400241707","Punt Verd Mòbil *Passatge de Tossa-Lisboa","#","Ptge","Tossa","18","18","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.429252","2.15804","429650.944","4586751.91","429742.868","4586952.888","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400241707","Punt Verd Mòbil *Passatge de Tossa-Lisboa","#","Ptge","Tossa","18","18","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.429252","2.15804","429650.944","4586751.91","429742.868","4586952.888","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400241720","Punt Verd Mòbil *Pedrell","#","C","Pedrell","58","58","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.424638","2.166056","430315.773","4586233.167","430407.703","4586434.14","","","","01/01","31/12","1101111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400241720","Punt Verd Mòbil *Pedrell","#","C","Pedrell","58","58","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.424638","2.166056","430315.773","4586233.167","430407.703","4586434.14","","","","01/01","31/12","1101111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400241754","Punt Verd Mòbil*Lisboa amb Marquès de Castellbell","#","Av","Marquès de Castellbell","2","2","42","la Clota","07","Horta-Guinardó","08032","019","BARCELONA","41.429181","2.156126","429490.912","4586745.627","429582.834","4586946.605","","","","","","","","","","","Punt verd mòbil","Medi ambient",
"99400241754","Punt Verd Mòbil*Lisboa amb Marquès de Castellbell","#","Av","Marquès de Castellbell","2","2","42","la Clota","07","Horta-Guinardó","08032","019","BARCELONA","41.429181","2.156126","429490.912","4586745.627","429582.834","4586946.605","","","","","","","","","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400243066","Punt Verd Mòbil *Avinguda República Argentina","#","Av","República Argentina","159","159","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.411383","2.143573","428422.509","4584780.004","428514.422","4584980.963","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400243066","Punt Verd Mòbil *Avinguda República Argentina","#","Av","República Argentina","159","159","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.411383","2.143573","428422.509","4584780.004","428514.422","4584980.963","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400243067","Punt Verd Mòbil *Travessera de Dalt-Alegre de Dalt","#","Trav","Dalt","124","124","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.411886","2.15897","429709.91","4584823.212","429801.835","4585024.172","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400243067","Punt Verd Mòbil *Travessera de Dalt-Alegre de Dalt","#","Trav","Dalt","124","124","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.411886","2.15897","429709.91","4584823.212","429801.835","4585024.172","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400249638","Punt Verd Mòbil *Rambla Guipúscoa-Bac de Roda","#","Rbla","Guipúscoa","29","29","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.414931","2.194828","432709.989","4585132.794","432801.942","4585333.758","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400249638","Punt Verd Mòbil *Rambla Guipúscoa-Bac de Roda","#","Rbla","Guipúscoa","29","29","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.414931","2.194828","432709.989","4585132.794","432801.942","4585333.758","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400249650","Punt Verd Mòbil *Passeig Sant Joan-Rosselló","#","C","Rosselló","339","339","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.401351","2.16781","430437.533","4583646.523","430529.465","4583847.472","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400249650","Punt Verd Mòbil *Passeig Sant Joan-Rosselló","#","C","Rosselló","339","339","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.401351","2.16781","430437.533","4583646.523","430529.465","4583847.472","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400250001","Punt Verd Mòbil *Mercat Trinitat","#","C","Las Chafarinas","18","18","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.448486","2.183919","431833.399","4588866.606","431925.342","4589067.604","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400250001","Punt Verd Mòbil *Mercat Trinitat","#","C","Las Chafarinas","18","18","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.448486","2.183919","431833.399","4588866.606","431925.342","4589067.604","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400250010","Punt Verd Mòbil *CAP Ciutat Meridiana - Avinguda Escolapi Càncer","#","Av","Escolapi Càncer","8","8","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459461","2.180256","431538.987","4590087.852","431630.927","4590288.861","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400250010","Punt Verd Mòbil *CAP Ciutat Meridiana - Avinguda Escolapi Càncer","#","Av","Escolapi Càncer","8","8","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459461","2.180256","431538.987","4590087.852","431630.927","4590288.861","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400250027","Punt Verd Mòbil *Plaça Espronceda - Perú","#","C","Perú","149","149","71","Provençals del Poblenou","10","Sant Martí","08000","019","BARCELONA","41.410086","2.197964","432967.095","4584592.502","433059.05","4584793.461","","","","01/01","31/12","1111011","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400250027","Punt Verd Mòbil *Plaça Espronceda - Perú","#","C","Perú","149","149","71","Provençals del Poblenou","10","Sant Martí","08000","019","BARCELONA","41.410086","2.197964","432967.095","4584592.502","433059.05","4584793.461","","","","01/01","31/12","1111011","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400262801","Punt Verd Mòbil *Darnius-Espinauga","#","C","Darnius","9","9","47","Can Peguera","08","Nou Barris","08031","019","BARCELONA","41.43502","2.1664","430355.607","4587385.53","430447.537","4587586.514","","","","01/01","31/12","1110111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400262801","Punt Verd Mòbil *Darnius-Espinauga","#","C","Darnius","9","9","47","Can Peguera","08","Nou Barris","08031","019","BARCELONA","41.43502","2.1664","430355.607","4587385.53","430447.537","4587586.514","","","","01/01","31/12","1110111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400591269","Punt Verd Mòbil *Parc de la Unitat","#","C","Lloret de Mar","81","85","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436303","2.157832","429641.179","4587534.869","429733.103","4587735.854","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400591269","Punt Verd Mòbil *Parc de la Unitat","#","C","Lloret de Mar","81","85","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436303","2.157832","429641.179","4587534.869","429733.103","4587735.854","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
