"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407034","Oficina de l'Habitatge Zona Nord","Punt d'Assessorament Energètic Zona Nord","Av","Escolapi Càncer","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459853","2.181361","431631.67","4590130.504","431723.611","4590331.514","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/06","30/09","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/06","31/07","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407036","Oficina de l'Habitatge de Sant Andreu","Punt d'Assessorament Energètic de Sant Andreu","C","Joan Torras","49","49","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43796","2.193569","432628.521","4587690.377","432720.472","4587891.364","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/09","30/09","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","31/05","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","0001011","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400407037","Oficina de l'Habitatge de Sant Martí","Punt d'Assessorament Energètic de Sant Martí","Rbla","Poblenou","154","154","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406526","2.194475","432671.814","4584199.93","432763.767","4584400.885","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/06","30/09","0000011","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1011111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","1110111","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","01/10","23/12","","15:00:00","18:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","24/12","07/01","1010111","08:30:00","14:30:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
"99400475613","Oficina de l'Habitatge de les Corts","Punt d'Assessorament Energètic de les Corts i Sarrià-Sant Gervasi","C","Remei","9","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386433","2.131449","427381.45","4582020.099","427473.354","4582221.032","930008054","Informació","(de dilluns a divendres de 9 a 14 h)","08/01","31/05","1011111","09:00:00","14:00:00","","Punts d'assessorament energètic","Serveis socials","Serveis socials",
